,URL_LENGTH,NUMBER_SPECIAL_CHARACTERS,CHARSET,SERVER,CONTENT_LENGTH,WHOIS_COUNTRY,WHOIS_STATEPRO,WHOIS_REGDATE,WHOIS_UPDATED_DATE,TCP_CONVERSATION_EXCHANGE,DIST_REMOTE_TCP_PORT,REMOTE_IPS,APP_BYTES,SOURCE_APP_PACKETS,REMOTE_APP_PACKETS,SOURCE_APP_BYTES,REMOTE_APP_BYTES,APP_PACKETS,DNS_QUERY_TIMES,Type,CHARSET1,SERVER1,WHOIS_COUNTRY1,WHOIS_STATEPRO1,WHOIS_REGDATE1,WHOIS_UPDATED_DATE1,TCP_CONVERSATION_EXCHANGE1,DIST_REMOTE_TCP_PORT1,REMOTE_IPS1,APP_BYTES1,SOURCE_APP_PACKETS1,REMOTE_APP_PACKETS1,SOURCE_APP_BYTES1,REMOTE_APP_BYTES1,APP_PACKETS1,DNS_QUERY_TIMES1
539,40,9,544,50,63279.0,1054,6,1,1,2,67,62,1,3,2,1,1,3,276.0,1,676,51,1103,6,1,1,2,69,67,1,3,2,1,1,3,309.0
540,40,8,382,295,15240.0,241,290,1,1,47,67,70,1,21,29,1,1,21,276.0,1,427,386,306,362,1,1,53,69,101,2,24,40,1,1,24,309.0
541,40,9,359,295,65993.0,1054,15,11,12,19,763,41,2,19,11,1,1,19,276.0,1,379,386,1103,15,11,12,23,916,42,2,22,11,1,1,22,309.0
542,40,7,382,175,1819.0,1054,369,21,22,9,3,41,1,4,5,1,1,4,90.0,1,427,175,1103,372,21,22,10,3,42,1,4,5,1,1,4,105.0
543,40,8,382,162,-1.0,1054,63,3,3,25,49,107,1,19,27,1,2,19,276.0,1,427,211,1103,65,3,3,27,53,134,1,21,31,1,2,21,309.0
544,40,8,544,162,15363.0,1054,75,2,3,23,49,41,1,18,19,1,1,18,276.0,1,676,211,1103,75,2,3,26,53,42,1,23,23,1,1,23,309.0
545,40,6,121,175,411.0,1054,10,1,3,25,54,168,1,19,24,1,1,19,171.0,1,134,175,1103,10,1,3,30,106,183,1,21,26,1,1,21,213.0
546,40,7,544,49,38119.0,1054,369,47,47,8,54,168,1,6,15,1,1,6,171.0,1,676,49,1103,372,47,47,9,106,183,1,7,16,1,1,7,213.0
547,40,9,382,88,-1.0,1054,15,1,4,593,763,593,593,593,590,590,593,593,892.0,1,427,94,1103,15,1,4,657,916,657,657,655,590,590,655,655,976.0
548,40,9,359,4,-1.0,1054,60,3,21,593,763,593,593,593,590,590,593,593,892.0,1,379,4,1103,61,3,21,657,916,657,657,655,590,590,655,655,976.0
549,40,7,544,49,6498.0,1054,369,47,47,593,763,593,593,593,590,590,593,593,892.0,1,676,49,1103,372,47,47,657,916,657,657,655,590,590,655,655,976.0
550,40,9,359,30,622.0,1054,369,25,31,593,763,593,593,593,590,590,593,593,892.0,1,379,30,1103,372,25,31,657,916,657,657,655,590,590,655,655,976.0
551,41,13,544,162,643.0,241,290,76,79,25,763,168,0,14,29,0,1,14,276.0,0,676,211,306,362,127,139,31,916,183,1,16,40,1,2,16,309.0
552,41,11,544,162,670.0,241,290,76,79,27,54,107,0,15,24,0,0,15,171.0,0,676,211,306,362,127,139,36,106,134,1,21,26,1,1,21,213.0
553,41,10,382,0,2516.0,1054,0,0,1,19,763,148,0,20,20,0,1,20,171.0,0,427,13,1103,13,13,14,23,916,191,1,26,26,1,2,26,213.0
554,41,11,544,0,27103.0,0,290,76,79,21,763,168,0,15,12,0,0,15,276.0,0,676,1,2,362,127,139,27,916,183,1,19,15,1,2,19,309.0
555,41,10,121,5,218.0,241,290,0,0,42,763,70,0,23,29,0,0,23,276.0,0,134,8,306,362,3,3,56,916,101,1,35,39,1,1,35,309.0
556,41,6,121,162,318.0,241,290,1,1,47,763,148,2,29,22,2,2,29,171.0,1,134,211,306,362,1,1,53,916,191,2,34,25,2,2,34,213.0
557,41,8,359,162,-1.0,1054,5,3,5,593,763,593,593,593,590,590,593,593,892.0,1,379,211,1103,5,3,5,657,916,657,657,655,590,590,655,655,976.0
558,41,8,359,295,65473.0,1054,15,11,12,593,763,593,593,593,590,590,593,593,892.0,1,379,386,1103,15,11,12,657,916,657,657,655,590,590,655,655,976.0
559,41,9,544,29,-1.0,1054,5,1,5,593,763,593,593,593,590,590,593,593,892.0,1,676,36,1103,5,1,5,657,916,657,657,655,590,590,655,655,976.0
560,41,8,151,110,324.0,15,1,1,4,593,763,593,593,593,590,590,593,593,892.0,1,155,113,19,1,1,4,657,916,657,657,655,590,590,655,655,976.0
561,41,10,359,9,-1.0,1054,75,3,6,593,763,593,593,593,590,590,593,593,892.0,1,379,9,1103,75,3,7,657,916,657,657,655,590,590,655,655,976.0
562,41,9,544,1,-1.0,1054,369,59,59,593,763,593,593,593,9,9,593,593,892.0,1,676,1,1103,372,59,59,657,916,657,657,655,43,43,655,655,976.0
563,41,9,544,4,-1.0,1054,369,59,59,26,151,70,20,22,42,31,20,22,892.0,1,676,4,1103,372,59,59,28,151,101,20,25,48,31,20,25,976.0
564,41,9,382,295,-1.0,1054,1,1,6,42,49,107,7,30,40,10,7,30,892.0,1,427,386,1103,1,1,6,56,53,134,7,32,40,10,7,32,976.0
565,41,9,544,295,7065.0,1054,56,1,1,44,151,168,1,37,33,1,1,37,892.0,1,676,386,1103,58,1,1,48,151,183,1,38,35,1,1,38,976.0
566,41,7,382,1,10588.0,1054,60,1,1,23,763,148,1,24,19,1,3,24,101.0,1,427,1,1103,61,1,1,26,916,191,1,26,23,1,3,26,142.0
567,41,8,544,295,-1.0,19,17,1,3,47,763,70,1,21,29,2,1,21,276.0,1,676,386,21,19,1,3,53,916,101,1,24,40,2,1,24,309.0
568,41,9,544,1,-1.0,1054,369,59,59,10,5,168,1,11,15,1,1,11,90.0,1,676,1,1103,372,59,59,11,5,183,1,11,16,1,1,11,105.0
569,41,7,121,295,281.0,1054,20,1,1,19,763,168,1,24,27,1,1,24,276.0,1,134,386,1103,23,1,1,26,916,183,1,26,31,1,1,26,309.0
570,41,8,151,50,324.0,1054,5,1,1,32,151,107,1,29,22,1,1,29,276.0,1,155,51,1103,5,1,1,35,151,134,1,34,24,1,1,34,309.0
571,41,8,544,295,-1.0,11,290,1,5,10,16,112,1,7,5,1,1,7,171.0,1,676,386,11,362,1,5,11,17,128,1,8,5,1,1,8,213.0
572,41,8,544,295,-1.0,1054,10,2,2,19,763,62,1,20,15,1,2,20,276.0,1,676,386,1103,10,2,2,23,916,67,1,26,15,1,2,26,309.0
573,41,10,121,295,13.0,1054,56,1,1,47,151,62,8,36,41,2,8,36,892.0,1,134,386,1103,58,1,1,53,151,67,8,38,48,2,8,38,976.0
574,41,8,544,49,-1.0,1054,63,17,21,10,16,89,1,6,9,1,1,6,276.0,1,676,49,1103,65,17,21,10,17,97,1,7,12,1,1,7,309.0
575,41,8,382,1,-1.0,241,290,1,4,2,763,70,1,2,9,9,1,2,892.0,1,427,1,306,362,1,4,16,916,101,1,15,43,43,1,15,976.0
576,41,10,359,9,-1.0,1054,75,3,6,32,54,112,1,23,22,1,2,23,171.0,1,379,9,1103,75,3,7,35,106,128,1,28,24,1,2,28,213.0
577,41,9,382,295,-1.0,35,14,12,15,2,3,107,1,1,1,1,1,1,90.0,1,427,386,35,14,12,16,2,3,134,1,1,1,1,1,1,105.0
578,41,10,544,20,9817.0,15,4,2,3,593,763,593,593,593,590,590,593,593,892.0,1,676,20,19,4,2,3,657,916,657,657,655,590,590,655,655,976.0
579,41,9,382,295,-1.0,35,14,12,15,593,763,593,593,593,590,590,593,593,892.0,1,427,386,35,14,12,16,657,916,657,657,655,590,590,655,655,976.0
580,41,9,382,162,-1.0,8,290,1,1,593,763,593,593,593,590,590,593,593,892.0,1,427,211,9,362,1,1,657,916,657,657,655,590,590,655,655,976.0
581,42,13,544,162,646.0,241,290,76,79,42,54,107,2,23,29,0,0,23,276.0,0,676,211,306,362,127,139,56,106,134,4,35,39,2,2,35,309.0
582,42,11,544,162,673.0,241,290,76,79,19,54,112,0,18,13,0,1,18,171.0,0,676,211,306,362,127,139,26,106,128,2,23,17,2,3,23,213.0
583,42,11,544,162,673.0,241,290,76,79,19,54,107,0,18,13,0,1,18,171.0,0,676,211,306,362,127,139,26,106,134,2,23,17,2,3,23,213.0
584,42,10,359,4,-1.0,241,290,0,79,27,763,168,0,22,21,0,0,22,101.0,0,379,8,306,362,1,139,36,916,183,1,26,25,1,1,26,142.0
585,42,10,382,0,2516.0,1054,0,0,1,19,763,148,0,20,20,0,2,20,171.0,0,427,13,1103,13,13,14,23,916,191,1,26,28,1,3,26,213.0
586,42,10,382,0,2516.0,1054,0,0,1,14,763,148,0,8,12,0,0,8,171.0,0,427,13,1103,13,13,14,17,916,191,2,14,15,2,2,14,213.0
587,42,10,382,0,2516.0,1054,0,0,1,25,763,148,0,20,19,0,0,20,171.0,0,427,13,1103,13,13,14,30,916,191,1,26,23,1,1,26,213.0
588,42,10,382,0,2516.0,1054,0,0,1,14,763,148,0,8,12,0,0,8,171.0,0,427,13,1103,13,13,14,17,916,191,2,14,15,2,2,14,213.0
589,42,8,382,295,895.0,1054,56,0,0,27,763,89,1,14,22,0,1,14,276.0,0,427,386,1103,58,1,1,36,916,97,2,19,29,1,2,19,309.0
590,42,7,359,2,-1.0,1054,60,2,4,5,16,76,1,3,2,1,1,3,171.0,1,379,2,1103,61,2,4,5,17,80,1,3,3,1,1,3,213.0
591,42,8,359,6,-1.0,9,1,1,1,593,763,593,593,593,590,590,593,593,892.0,1,379,6,10,1,1,1,657,916,657,657,655,590,590,655,655,976.0
592,42,7,359,4,-1.0,82,4,1,1,593,763,593,593,593,590,590,593,593,892.0,1,379,8,84,4,1,1,657,916,657,657,655,590,590,655,655,976.0
593,42,10,544,162,-1.0,1054,56,3,5,593,763,593,593,593,590,590,593,593,892.0,1,676,211,1103,58,3,5,657,916,657,657,655,590,590,655,655,976.0
594,42,8,544,295,7289.0,82,43,1,3,593,763,593,593,593,590,590,593,593,892.0,1,676,386,84,45,1,3,657,916,657,657,655,590,590,655,655,976.0
595,42,8,544,6,4974.0,82,9,1,1,593,763,593,593,593,590,590,593,593,892.0,1,676,6,84,9,1,1,657,916,657,657,655,590,590,655,655,976.0
596,42,10,359,88,-1.0,1054,56,2,2,593,763,593,593,593,590,590,593,593,892.0,1,379,94,1103,58,2,2,657,916,657,657,655,590,590,655,655,976.0
597,42,9,544,1,4691.0,1054,369,59,59,593,763,593,593,593,590,590,593,593,892.0,1,676,1,1103,372,59,59,657,916,657,657,655,590,590,655,655,976.0
598,42,8,359,5,-1.0,1054,369,4,5,593,763,593,593,593,590,590,593,593,892.0,1,379,5,1103,372,4,5,657,916,657,657,655,590,590,655,655,976.0
599,42,11,544,162,-1.0,1054,56,1,1,593,763,593,593,593,590,590,593,593,892.0,1,676,211,1103,58,1,1,657,916,657,657,655,590,590,655,655,976.0
600,42,10,382,175,1819.0,1054,369,21,22,593,763,593,593,593,590,590,593,593,892.0,1,427,175,1103,372,21,22,657,916,657,657,655,590,590,655,655,976.0
601,42,9,382,162,1505.0,1054,15,14,15,593,763,593,593,593,590,590,593,593,892.0,1,427,211,1103,15,14,15,657,916,657,657,655,590,590,655,655,976.0
602,42,9,544,295,7509.0,241,290,1,1,42,763,148,2,14,29,2,2,14,171.0,1,676,386,306,362,1,1,56,916,191,2,16,40,2,2,16,213.0
603,42,9,382,20,5127.0,1054,369,5,5,45,151,148,20,39,41,9,20,39,892.0,1,427,20,1103,372,5,5,48,151,191,20,42,48,9,20,42,976.0
604,42,7,382,295,-1.0,1054,1,1,1,37,67,112,4,37,33,2,4,37,892.0,1,427,386,1103,1,1,1,39,69,128,4,38,35,2,4,38,976.0
605,42,9,544,162,-1.0,241,290,1,2,37,49,148,7,37,40,2,7,37,892.0,1,676,211,306,362,1,2,39,53,191,7,38,40,2,7,38,976.0
606,42,8,544,162,-1.0,35,1,1,4,44,151,168,18,43,34,5,18,43,892.0,1,676,211,35,1,1,4,48,151,183,18,43,40,6,18,43,976.0
607,42,9,151,175,324.0,241,290,4,1,47,25,168,2,36,34,3,2,36,892.0,1,155,175,306,362,4,1,53,26,183,2,38,40,3,2,38,976.0
608,42,8,544,295,-1.0,9,8,3,3,18,763,107,1,10,15,1,2,10,276.0,1,676,386,10,8,3,3,18,916,134,1,10,15,1,2,10,309.0
609,42,8,544,24,2766.0,241,290,1,4,18,67,41,1,11,9,1,1,11,90.0,1,676,25,306,362,1,4,18,69,42,1,11,9,1,1,11,105.0
610,42,8,359,175,-1.0,1054,369,15,15,13,10,148,1,12,11,1,1,12,276.0,1,379,175,1103,372,15,15,13,10,191,1,14,11,1,1,14,309.0
611,42,9,382,295,-1.0,35,14,12,15,27,60,28,1,22,24,3,2,22,101.0,1,427,386,35,14,12,16,36,60,30,1,26,27,3,2,26,142.0
612,42,7,359,3,-1.0,1054,19,1,8,23,7,168,1,29,20,1,1,29,276.0,1,379,3,1103,19,1,8,30,7,183,2,31,26,1,1,31,309.0
613,42,9,544,7,10561.0,11,1,1,6,27,67,112,1,14,13,1,3,14,276.0,1,676,12,11,1,1,6,36,69,128,1,19,17,1,3,19,309.0
614,42,9,544,7,8769.0,3,2,1,3,44,763,168,1,30,34,1,12,30,101.0,1,676,12,3,2,1,3,48,916,183,1,32,40,1,12,32,142.0
615,42,7,544,49,12608.0,1054,369,47,47,4,31,8,1,4,6,1,1,4,171.0,1,676,49,1103,372,47,47,4,31,8,1,4,6,1,1,4,213.0
616,42,9,151,110,324.0,1054,369,2,4,15,8,5,1,14,19,1,1,14,276.0,1,155,113,1103,372,2,4,16,8,5,1,14,23,1,1,14,309.0
617,42,8,544,24,94.0,35,5,2,6,25,763,168,1,23,33,1,1,23,101.0,1,676,25,35,5,2,6,30,916,183,1,28,35,1,1,28,142.0
618,42,8,382,9,-1.0,1054,4,3,5,593,763,593,593,593,590,590,593,593,892.0,1,427,9,1103,4,3,5,657,916,657,657,655,590,590,655,655,976.0
619,42,8,151,110,324.0,1054,45,1,4,593,763,593,593,593,590,590,593,593,892.0,1,155,113,1103,57,1,4,657,916,657,657,655,590,590,655,655,976.0
620,42,8,359,175,-1.0,1054,369,15,15,21,7,148,1,15,10,1,1,15,276.0,1,379,175,1103,372,15,15,27,7,191,1,19,12,1,1,19,309.0
621,42,9,382,295,-1.0,35,14,12,15,593,763,593,593,593,590,590,593,593,892.0,1,427,386,35,14,12,16,657,916,657,657,655,590,590,655,655,976.0
622,42,7,382,295,497.0,1054,20,1,2,593,763,593,593,593,590,590,593,593,892.0,1,427,386,1103,23,1,2,657,916,657,657,655,590,590,655,655,976.0
623,42,7,359,2,-1.0,1054,60,2,4,593,763,593,593,593,590,590,593,593,892.0,1,379,2,1103,61,2,4,657,916,657,657,655,590,590,655,655,976.0
624,43,13,544,162,646.0,241,290,76,79,21,54,112,0,16,29,0,0,16,276.0,0,676,211,306,362,127,139,30,106,128,4,21,40,2,2,21,309.0
625,43,11,544,162,673.0,241,290,76,79,19,54,107,0,18,16,0,0,18,171.0,0,676,211,306,362,127,139,26,106,134,1,23,21,1,2,23,213.0
626,43,10,382,0,2516.0,1054,0,0,1,25,763,148,0,20,19,0,0,20,171.0,0,427,13,1103,13,13,14,30,916,191,1,26,23,1,1,26,213.0
627,43,11,121,0,-1.0,241,290,6,0,32,763,107,0,21,29,0,0,21,101.0,0,134,1,306,362,7,1,35,916,134,1,24,40,1,1,24,142.0
628,43,10,382,2,-1.0,2,7,0,0,47,763,70,0,16,31,0,0,16,101.0,0,427,3,3,10,1,1,53,916,101,2,20,42,1,1,20,142.0
629,43,10,544,295,7550.0,1054,369,0,1,21,763,70,0,14,22,0,0,14,101.0,0,676,386,1103,372,1,2,30,916,101,1,16,25,1,1,16,142.0
630,43,10,544,29,-1.0,241,290,76,79,593,763,593,593,593,9,9,593,593,892.0,0,676,36,306,362,127,139,657,916,657,657,655,43,43,655,655,976.0
631,43,8,151,110,324.0,1054,63,1,26,593,763,593,593,593,590,590,593,593,892.0,1,155,113,1103,65,1,27,657,916,657,657,655,590,590,655,655,976.0
632,43,9,359,4,-1.0,1054,60,3,21,593,763,593,593,593,590,590,593,593,892.0,1,379,4,1103,61,3,21,657,916,657,657,655,590,590,655,655,976.0
633,43,9,382,295,-1.0,35,14,12,15,593,763,593,593,593,590,590,593,593,892.0,1,427,386,35,14,12,16,657,916,657,657,655,590,590,655,655,976.0
634,43,9,382,162,-1.0,1054,63,1,4,593,763,593,593,593,590,590,593,593,892.0,1,427,211,1103,65,1,4,657,916,657,657,655,590,590,655,655,976.0
635,43,8,121,295,236.0,1054,4,1,1,25,763,70,1,22,24,2,1,22,101.0,1,134,386,1103,4,1,1,27,916,101,3,26,26,2,1,26,142.0
636,43,8,382,2,-1.0,1054,8,1,1,593,763,593,593,593,590,590,593,593,892.0,1,427,2,1103,8,1,1,657,916,657,657,655,590,590,655,655,976.0
637,43,9,382,175,-1.0,1054,369,33,36,593,763,593,593,593,590,590,593,593,892.0,1,427,175,1103,372,33,36,657,916,657,657,655,590,590,655,655,976.0
638,43,8,359,162,-1.0,15,1,1,1,27,60,107,2,15,13,1,2,15,171.0,1,379,211,19,1,1,1,36,60,134,2,21,17,1,2,21,213.0
639,43,7,544,295,-1.0,1054,369,1,26,27,151,112,1,16,42,31,2,16,892.0,1,676,386,1103,372,1,27,36,151,128,1,21,48,31,2,21,976.0
640,43,9,544,1,-1.0,1054,369,59,59,15,21,25,1,20,29,1,1,20,892.0,1,676,1,1103,372,59,59,16,21,25,1,26,40,1,1,26,976.0
641,43,7,151,110,324.0,241,290,2,2,11,31,107,2,16,6,1,1,16,276.0,1,155,113,306,362,2,2,13,31,134,2,18,6,1,1,18,309.0
642,43,8,359,5,13089.0,241,290,4,5,45,151,148,7,39,40,2,7,39,892.0,1,379,5,306,362,4,5,48,151,191,7,42,40,2,7,42,976.0
643,43,9,359,24,19724.0,1054,56,1,3,45,151,148,9,39,34,1,9,39,892.0,1,379,25,1103,58,1,3,48,151,191,9,42,40,1,9,42,976.0
644,43,9,544,2,-1.0,1054,369,59,59,25,49,89,2,16,33,1,2,16,892.0,1,676,2,1103,372,59,59,31,53,97,2,25,35,1,2,25,976.0
645,43,9,544,295,-1.0,9,8,3,3,18,54,112,1,10,15,1,1,10,276.0,1,676,386,10,8,3,3,18,106,128,1,10,16,1,1,10,309.0
646,43,9,359,7,389.0,1054,369,1,1,2,77,168,1,2,1,1,1,2,276.0,1,379,7,1103,372,1,1,2,78,183,1,2,1,1,1,2,309.0
647,43,8,544,295,-1.0,1054,56,1,2,3,16,89,1,1,4,1,1,1,101.0,1,676,386,1103,58,1,2,3,16,97,1,1,4,1,1,1,142.0
648,43,9,382,175,6744.0,241,290,14,14,21,151,62,1,19,8,1,1,19,171.0,1,427,175,306,362,14,14,27,151,67,1,22,9,1,1,22,213.0
649,43,12,1,295,5653.0,241,290,1,1,47,763,168,1,21,29,1,1,21,276.0,1,1,386,306,362,2,1,53,916,183,1,24,40,1,1,24,309.0
650,43,8,151,50,324.0,241,290,5,7,14,77,89,1,8,22,1,1,8,171.0,1,155,51,306,362,5,7,17,78,97,1,14,29,1,1,14,213.0
651,43,9,382,88,-1.0,82,9,1,2,23,67,76,1,24,13,1,1,24,101.0,1,427,94,84,9,1,2,26,69,80,1,26,17,1,1,26,142.0
652,43,10,359,162,-1.0,1054,75,13,26,25,7,41,1,16,19,1,1,16,276.0,1,379,211,1103,75,13,27,30,7,42,1,17,23,1,1,17,309.0
653,43,7,151,110,324.0,1054,20,8,10,23,49,168,1,29,21,1,1,29,171.0,1,155,113,1103,23,8,10,26,49,183,1,31,25,1,1,31,213.0
654,43,7,382,295,497.0,15,290,1,3,5,151,76,1,5,7,1,1,5,171.0,1,427,386,19,362,1,3,5,151,80,1,7,8,1,1,7,213.0
655,43,7,544,49,20592.0,1054,369,47,47,4,49,8,1,8,4,1,1,8,276.0,1,676,49,1103,372,47,47,4,53,8,1,8,4,1,1,8,309.0
656,43,10,544,1,-1.0,1054,60,1,1,593,763,593,593,593,590,590,593,593,892.0,1,676,1,1103,61,1,1,657,916,657,657,655,590,590,655,655,976.0
657,43,9,544,2,-1.0,1054,369,59,59,593,763,593,593,593,590,590,593,593,892.0,1,676,2,1103,372,59,59,657,916,657,657,655,590,590,655,655,976.0
658,43,10,359,15,4816.0,1054,23,1,5,593,763,593,593,593,590,590,593,593,892.0,1,379,15,1103,24,1,5,657,916,657,657,655,590,590,655,655,976.0
659,44,10,382,0,2516.0,1054,0,0,1,21,763,148,0,19,19,0,0,19,171.0,0,427,13,1103,13,13,14,27,916,191,1,22,23,2,1,22,213.0
660,44,10,359,5,8219.0,1054,23,1,5,593,763,593,593,593,590,590,593,593,892.0,1,379,6,1103,24,1,5,657,916,657,657,655,590,590,655,655,976.0
661,44,8,382,162,-1.0,1054,63,3,3,593,763,593,593,593,590,590,593,593,892.0,1,427,211,1103,65,3,3,657,916,657,657,655,590,590,655,655,976.0
662,44,11,121,295,334.0,241,290,76,79,593,763,593,593,593,590,590,593,593,892.0,1,134,386,306,362,127,139,657,916,657,657,655,590,590,655,655,976.0
663,44,9,359,30,634.0,1054,369,25,31,593,763,593,593,593,590,590,593,593,892.0,1,379,30,1103,372,25,31,657,916,657,657,655,590,590,655,655,976.0
664,44,9,544,2,-1.0,1054,369,59,59,593,763,593,593,593,590,590,593,593,892.0,1,676,2,1103,372,59,59,657,916,657,657,655,590,590,655,655,976.0
665,44,9,544,162,-1.0,1054,75,1,1,593,763,593,593,593,590,590,593,593,892.0,1,676,211,1103,75,1,1,657,916,657,657,655,590,590,655,655,976.0
666,44,7,151,110,324.0,1054,20,8,10,593,763,593,593,593,590,590,593,593,892.0,1,155,113,1103,23,8,10,657,916,657,657,655,590,590,655,655,976.0
667,44,8,382,162,-1.0,1054,63,3,3,23,763,148,1,29,27,1,1,29,276.0,1,427,211,1103,65,3,3,30,916,191,1,31,31,1,1,31,309.0
668,44,10,544,4,-1.0,35,290,4,4,23,49,89,1,22,22,1,1,22,892.0,1,676,4,35,362,4,4,26,49,97,1,26,25,1,1,26,976.0
669,44,9,382,162,1511.0,1054,15,14,15,37,67,168,1,37,33,1,2,37,892.0,1,427,211,1103,15,14,15,39,69,183,1,38,35,1,2,38,976.0
670,44,11,382,175,1819.0,1054,369,21,22,44,151,148,18,43,40,9,18,43,892.0,1,427,175,1103,372,21,22,48,151,191,18,43,40,9,18,43,976.0
671,44,10,359,295,45958.0,82,43,10,12,37,60,168,7,37,33,2,7,37,892.0,1,379,386,84,45,10,13,39,60,183,7,38,35,2,7,38,976.0
672,44,9,544,2,-1.0,1054,369,59,59,11,8,28,1,9,41,24,2,9,892.0,1,676,2,1103,372,59,59,13,8,30,1,9,48,24,2,9,976.0
673,44,7,544,295,-1.0,1054,56,1,1,25,49,21,2,29,23,1,2,29,892.0,1,676,386,1103,58,1,1,30,49,21,2,34,27,1,2,34,976.0
674,44,8,382,50,11.0,1054,63,8,9,10,60,107,1,11,11,1,3,11,101.0,1,427,51,1103,65,8,9,10,60,134,1,11,11,1,3,11,142.0
675,44,9,151,110,324.0,1054,29,9,8,19,21,89,1,12,18,1,2,12,171.0,1,155,113,1103,29,9,8,23,21,97,1,14,18,1,2,14,213.0
676,44,9,544,1,-1.0,1054,369,59,59,10,5,148,1,9,7,1,1,9,90.0,1,676,1,1103,372,59,59,10,5,191,1,10,7,1,1,10,105.0
677,44,9,544,1,-1.0,1054,369,59,59,5,5,148,1,5,8,1,1,5,90.0,1,676,1,1103,372,59,59,6,5,191,1,7,8,1,1,7,105.0
678,44,9,359,295,44446.0,82,43,10,12,1,77,107,1,1,1,1,1,1,101.0,1,379,386,84,45,10,13,1,78,134,1,1,1,1,1,1,142.0
679,44,9,121,295,338.0,241,290,76,79,25,763,148,2,23,29,1,1,23,101.0,1,134,386,306,362,127,139,31,916,191,2,35,40,1,2,35,142.0
680,44,8,121,13,345.0,1054,60,1,2,25,67,168,2,29,22,1,1,29,101.0,1,134,15,1103,61,1,2,32,69,183,2,34,24,1,1,34,142.0
681,44,9,382,175,674.0,1054,45,14,14,27,763,89,1,15,21,1,2,15,171.0,1,427,175,1103,57,14,14,36,916,97,1,21,25,1,2,21,213.0
682,44,9,359,4,-1.0,1054,60,3,21,15,5,76,1,14,20,1,1,14,276.0,1,379,4,1103,61,3,21,16,5,80,1,14,28,1,1,14,309.0
683,44,8,544,2,25825.0,1054,369,2,2,4,54,89,1,5,3,1,1,5,90.0,1,676,3,1103,372,2,2,4,106,97,1,5,3,1,1,5,105.0
684,44,8,544,49,-1.0,1054,63,17,21,25,60,41,1,16,20,1,1,16,276.0,1,676,49,1103,65,17,21,30,60,42,1,17,28,1,1,17,309.0
685,44,9,382,2,-1.0,8,290,1,2,37,763,70,3,36,33,1,3,36,101.0,1,427,2,9,362,1,2,39,916,101,3,38,35,1,3,38,142.0
686,44,9,382,162,1501.0,1054,15,14,15,2,6,62,1,4,9,1,1,4,90.0,1,427,211,1103,15,14,15,2,6,67,1,4,12,1,1,4,105.0
687,44,8,359,162,10198.0,1054,11,1,1,23,16,112,1,29,27,1,1,29,171.0,1,379,211,1103,11,1,1,26,17,128,1,31,31,1,1,31,213.0
688,44,10,382,6,360.0,1054,23,1,6,25,151,112,1,19,27,1,1,19,276.0,1,427,6,1103,24,1,6,27,151,128,1,21,31,1,1,21,309.0
689,44,9,121,1,16525.0,1054,369,8,10,32,763,107,4,29,23,1,4,29,276.0,1,134,1,1103,372,8,10,35,916,134,4,34,27,1,4,34,309.0
690,44,8,544,49,-1.0,1054,63,17,21,19,763,168,1,24,13,1,1,24,276.0,1,676,49,1103,65,17,21,26,916,183,1,26,17,1,1,26,309.0
691,44,9,382,175,6746.0,1054,45,14,14,23,67,89,1,18,27,1,1,18,276.0,1,427,175,1103,57,14,14,26,69,97,1,23,31,1,1,23,309.0
692,44,9,544,1,-1.0,1054,369,59,59,593,763,593,593,593,590,590,593,593,892.0,1,676,1,1103,372,59,59,657,916,657,657,655,590,590,655,655,976.0
693,44,8,151,110,324.0,82,43,1,1,593,763,593,593,593,590,590,593,593,892.0,1,155,113,84,45,1,1,657,916,657,657,655,590,590,655,655,976.0
694,44,8,151,50,324.0,1054,45,5,7,593,763,593,593,593,590,590,593,593,892.0,1,155,51,1103,57,5,7,657,916,657,657,655,590,590,655,655,976.0
695,45,10,382,295,-1.0,241,290,0,79,45,763,148,0,37,34,0,0,37,101.0,0,427,386,306,362,1,139,48,916,191,1,38,40,1,1,38,142.0
696,45,8,121,162,326.0,241,290,1,2,42,763,148,3,23,29,1,1,23,276.0,1,134,211,306,362,1,2,56,916,191,3,35,39,1,1,35,309.0
697,45,9,544,2,10273.0,1054,7,1,5,593,763,593,593,593,590,590,593,593,892.0,1,676,2,1103,7,1,5,657,916,657,657,655,590,590,655,655,976.0
698,45,9,382,175,6748.0,241,290,14,14,593,763,593,593,593,590,590,593,593,892.0,1,427,175,306,362,14,14,657,916,657,657,655,590,590,655,655,976.0
699,45,9,382,2,-1.0,1054,21,2,36,593,763,593,593,593,590,590,593,593,892.0,1,427,2,1103,22,2,36,657,916,657,657,655,590,590,655,655,976.0
700,45,8,382,15,1245.0,1054,60,2,2,593,763,593,593,593,590,590,593,593,892.0,1,427,15,1103,61,2,4,657,916,657,657,655,590,590,655,655,976.0
701,45,10,382,295,6264.0,241,290,1,1,593,763,593,593,593,590,590,593,593,892.0,1,427,386,306,362,1,1,657,916,657,657,655,590,590,655,655,976.0
702,45,10,382,50,1245.0,1054,1,1,7,593,763,593,593,593,590,590,593,593,892.0,1,427,51,1103,1,1,7,657,916,657,657,655,590,590,655,655,976.0
